"Dates","ARCELOR.MITTAL"
"2008-04-01",113.75445
"2008-04-02",113.5117
"2008-04-03",114.549
"2008-04-04",116.6568
"2008-04-07",120.14405
"2008-04-08",119.12875
"2008-04-09",120.34265
"2008-04-10",118.69835
"2008-04-11",118.94115
"2008-04-14",116.105
"2008-04-15",117.6721
"2008-04-16",120.442
"2008-04-17",121.8766
"2008-04-18",123.3664
"2008-04-21",124.05065
"2008-04-22",124.19405
"2008-04-23",125.1431
"2008-04-24",126.89775
"2008-04-25",125.58455
"2008-04-28",126.76535
"2008-04-29",125.6618
"2008-04-30",123.9513
"2008-05-01",123.9513
"2008-05-02",125.2535
"2008-05-05",127.35025
"2008-05-06",130.4954
"2008-05-07",133.89435
"2008-05-08",134.33575
"2008-05-09",135.26275
"2008-05-12",136.0242
"2008-05-13",136.26695
"2008-05-14",140.626
"2008-05-15",141.40955
"2008-05-16",142.96555
"2008-05-19",144.345
"2008-05-20",142.38065
"2008-05-21",141.69645
"2008-05-22",140.39425
"2008-05-23",141.03435
"2008-05-26",140.67015
"2008-05-27",139.04795
"2008-05-28",138.68375
"2008-05-29",141.59715
"2008-05-30",140.91295
"2008-06-02",139.27965
"2008-06-03",141.46475
"2008-06-04",141.1226
"2008-06-05",142.5462
"2008-06-06",146.62935
"2008-06-09",145.7244
"2008-06-10",143.68285
"2008-06-11",140.07425
"2008-06-12",137.2712
"2008-06-13",135.2186
"2008-06-16",136.07935
"2008-06-17",139.23555
"2008-06-18",138.20925
"2008-06-19",142.2372
"2008-06-20",144.9961
"2008-06-23",144.9078
"2008-06-24",144.5216
"2008-06-25",142.3586
"2008-06-26",141.2109
"2008-06-27",139.64385
"2008-06-30",139.77625
"2008-07-01",134.6889
"2008-07-02",127.9903
"2008-07-03",118.6432
"2008-07-04",118.3783
"2008-07-07",121.071
"2008-07-08",118.8087
"2008-07-09",120.7841
"2008-07-10",122.936
"2008-07-11",124.7348
"2008-07-14",123.60915
"2008-07-15",120.2875
"2008-07-16",118.22385
"2008-07-17",116.7561
"2008-07-18",111.8453
"2008-07-21",112.11015
"2008-07-22",113.6551
"2008-07-23",112.48535
"2008-07-24",109.30715
"2008-07-25",108.50155
"2008-07-28",111.77905
"2008-07-29",115.178
"2008-07-30",127.582
"2008-07-31",128.9504
"2008-08-01",122.85875
"2008-08-04",119.81295
"2008-08-05",116.6568
"2008-08-06",119.90125
"2008-08-07",121.0048
"2008-08-08",118.01415
"2008-08-11",115.9836
"2008-08-12",113.7103
"2008-08-13",115.36565
"2008-08-14",116.5244
"2008-08-15",113.5227
"2008-08-18",113.13645
"2008-08-19",111.9005
"2008-08-20",114.17375
"2008-08-21",115.58635
"2008-08-22",115.40975
"2008-08-25",114.0414
"2008-08-26",112.5405
"2008-08-27",113.9531
"2008-08-28",115.9726
"2008-08-29",118.1797
"2008-09-01",117.1534
"2008-09-02",112.6178
"2008-09-03",108.50705
"2008-09-04",104.5839
"2008-09-05",98.5199
"2008-09-08",100.2083
"2008-09-09",94.07805
"2008-09-10",94.5526
"2008-09-11",95.3692
"2008-09-12",99.74485
"2008-09-15",98.07845
"2008-09-16",96.2576
"2008-09-17",93.14005
"2008-09-18",85.66895
"2008-09-19",90.3977
"2008-09-22",95.44095
"2008-09-23",92.3786
"2008-09-24",88.2789
"2008-09-25",87.3574
"2008-09-26",87.1146
"2008-09-29",80.3112
"2008-09-30",75.22935
"2008-10-01",76.8074
"2008-10-02",70.33505
"2008-10-03",68.9777
"2008-10-06",64.03375
"2008-10-07",62.67085
"2008-10-08",55.10605
"2008-10-09",53.72105
"2008-10-10",48.74405
"2008-10-13",54.87975
"2008-10-14",58.7367
"2008-10-15",51.55805
"2008-10-16",45.1961
"2008-10-17",45.75335
"2008-10-20",49.13575
"2008-10-21",49.11925
"2008-10-22",43.9546
"2008-10-23",40.47285
"2008-10-24",36.6877
"2008-10-27",36.1525
"2008-10-28",35.64485
"2008-10-29",39.4521
"2008-10-30",41.79165
"2008-10-31",42.04545
"2008-11-03",46.42655
"2008-11-04",50.6532
"2008-11-05",46.6197
"2008-11-06",39.50725
"2008-11-07",38.4534
"2008-11-10",43.60145
"2008-11-11",40.5722
"2008-11-12",37.72505
"2008-11-13",35.70555
"2008-11-14",37.8685
"2008-11-17",37.02975
"2008-11-18",36.0421
"2008-11-19",34.76195
"2008-11-20",30.16015
"2008-11-21",30.90505
"2008-11-24",34.0557
"2008-11-25",38.47545
"2008-11-26",40.5115
"2008-11-27",42.5531
"2008-11-28",41.7806
"2008-12-01",38.70165
"2008-12-02",35.75515
"2008-12-03",35.8876
"2008-12-04",37.24495
"2008-12-05",35.4186
"2008-12-08",39.6397
"2008-12-09",40.6991
"2008-12-10",42.22755
"2008-12-11",41.60955
"2008-12-12",38.492
"2008-12-15",39.50725
"2008-12-16",38.7403
"2008-12-17",38.8396
"2008-12-18",40.0756
"2008-12-19",38.8672
"2008-12-22",37.79675
"2008-12-23",37.00215
"2008-12-24",36.45595
"2008-12-25",36.45595
"2008-12-26",36.45595
"2008-12-29",37.45465
"2008-12-30",37.64225
"2008-12-31",37.9347
"2009-01-01",37.9347
"2009-01-02",39.8604
"2009-01-05",41.48265
"2009-01-06",44.236
"2009-01-07",47.65705
"2009-01-08",44.4567
"2009-01-09",45.0802
"2009-01-12",43.7008
"2009-01-13",41.0412
"2009-01-14",40.03695
"2009-01-15",38.19955
"2009-01-16",39.52935
"2009-01-19",39.00515
"2009-01-20",38.01195
"2009-01-21",38.13885
"2009-01-22",39.0107
"2009-01-23",36.2242
"2009-01-26",37.6754
"2009-01-27",39.15965
"2009-01-28",43.1049
"2009-01-29",42.29375
"2009-01-30",40.52805
"2009-02-02",38.4865
"2009-02-03",38.9555
"2009-02-04",42.80135
"2009-02-05",44.1146
"2009-02-06",47.85565
"2009-02-09",47.8612
"2009-02-10",45.7258
"2009-02-11",45.11885
"2009-02-12",43.07175
"2009-02-13",44.52845
"2009-02-16",44.3188
"2009-02-17",41.33915
"2009-02-18",40.56115
"2009-02-19",40.5998
"2009-02-20",38.2051
"2009-02-23",37.55395
"2009-02-24",34.31505
"2009-02-25",35.71105
"2009-02-26",35.1041
"2009-02-27",33.72465
"2009-03-02",32.1024
"2009-03-03",32.6156
"2009-03-04",34.602
"2009-03-05",34.144
"2009-03-06",32.39485
"2009-03-09",31.78235
"2009-03-10",33.37705
"2009-03-11",34.8282
"2009-03-12",33.3715
"2009-03-13",34.4475
"2009-03-16",32.6928
"2009-03-17",29.32695
"2009-03-18",28.709
"2009-03-19",29.63045
"2009-03-20",30.93265
"2009-03-23",31.89275
"2009-03-24",34.00055
"2009-03-25",34.5413
"2009-03-26",34.1992
"2009-03-27",35.31925
"2009-03-30",33.10665
"2009-03-31",33.38255
"2009-04-01",34.11085
"2009-04-02",39.0769
"2009-04-03",41.08535
"2009-04-06",41.21775
"2009-04-07",38.96655
"2009-04-08",38.3982
"2009-04-09",41.4716
"2009-04-10",41.4716
"2009-04-13",41.4716
"2009-04-14",44.02635
"2009-04-15",43.84425
"2009-04-16",45.53265
"2009-04-17",48.05985
"2009-04-20",45.86375
"2009-04-21",42.9283
"2009-04-22",44.854
"2009-04-23",45.80855
"2009-04-24",44.87605
"2009-04-27",43.8277
"2009-04-28",41.0081
"2009-04-29",39.419
"2009-04-30",40.037
"2009-05-01",40.037
"2009-05-04",43.3697
"2009-05-05",45.8141
"2009-05-06",45.53815
"2009-05-07",46.1507
"2009-05-08",46.74655
"2009-05-11",45.5437
"2009-05-12",44.31325
"2009-05-13",42.33235
"2009-05-14",41.1516
"2009-05-15",42.0013
"2009-05-18",43.138
"2009-05-19",46.89005
"2009-05-20",48.8544
"2009-05-21",47.2432
"2009-05-22",46.73555
"2009-05-25",46.17275
"2009-05-26",46.0679
"2009-05-27",49.27925
"2009-05-28",50.12345
"2009-05-29",52.0602
"2009-06-01",55.08395
"2009-06-02",56.1544
"2009-06-03",54.7363
"2009-06-04",52.78305
"2009-06-05",55.08945
"2009-06-08",53.34035
"2009-06-09",52.9155
"2009-06-10",55.6081
"2009-06-11",55.80675
"2009-06-12",55.9061
"2009-06-15",53.74315
"2009-06-16",52.8934
"2009-06-17",50.3111
"2009-06-18",49.7814
"2009-06-19",51.98295
"2009-06-22",51.4036
"2009-06-23",49.4227
"2009-06-24",51.3263
"2009-06-25",51.3429
"2009-06-26",51.9388
"2009-06-29",52.3085
"2009-06-30",52.36365
"2009-07-01",52.6892
"2009-07-02",51.29325
"2009-07-03",50.00755
"2009-07-06",48.18125
"2009-07-07",48.7992
"2009-07-08",47.47495
"2009-07-09",47.75635
"2009-07-10",46.76865
"2009-07-13",46.70245
"2009-07-14",49.02545
"2009-07-15",51.2601
"2009-07-16",53.10305
"2009-07-17",53.96935
"2009-07-20",55.6854
"2009-07-21",56.43025
"2009-07-22",54.6977
"2009-07-23",56.38615
"2009-07-24",57.6828
"2009-07-27",58.59875
"2009-07-28",57.44
"2009-07-29",52.78855
"2009-07-30",55.5088
"2009-07-31",56.0937
"2009-08-03",57.3573
"2009-08-04",58.09665
"2009-08-05",58.26215
"2009-08-06",58.1794
"2009-08-07",57.57245
"2009-08-10",57.2966
"2009-08-11",55.7516
"2009-08-12",54.3832
"2009-08-13",55.6964
"2009-08-14",55.58605
"2009-08-17",53.1307
"2009-08-18",53.71555
"2009-08-19",53.6769
"2009-08-20",55.1226
"2009-08-21",55.58055
"2009-08-24",57.62765
"2009-08-25",57.1145
"2009-08-26",56.63445
"2009-08-27",55.9061
"2009-08-28",56.7117
"2009-08-31",55.59155
"2009-09-01",54.9405
"2009-09-02",53.2631
"2009-09-03",54.06315
"2009-09-04",54.57635
"2009-09-07",55.9116
"2009-09-08",56.85515
"2009-09-09",57.3352
"2009-09-10",57.41245
"2009-09-11",59.5478
"2009-09-14",59.70235
"2009-09-15",62.01975
"2009-09-16",63.0792
"2009-09-17",62.04185
"2009-09-18",60.97695
"2009-09-21",58.8912
"2009-09-22",59.3492
"2009-09-23",59.43745
"2009-09-24",58.7036
"2009-09-25",56.89925
"2009-09-28",56.4027
"2009-09-29",57.4345
"2009-09-30",56.9986
"2009-10-01",55.3488
"2009-10-02",52.2202
"2009-10-05",53.10305
"2009-10-06",54.25075
"2009-10-07",54.7694
"2009-10-08",56.70615
"2009-10-09",56.7393
"2009-10-12",57.0538
"2009-10-13",57.28
"2009-10-14",59.15605
"2009-10-15",59.46505
"2009-10-16",59.09535
"2009-10-19",58.59325
"2009-10-20",58.5712
"2009-10-21",57.16415
"2009-10-22",56.4413
"2009-10-23",56.9876
"2009-10-26",56.5296
"2009-10-27",55.0067
"2009-10-28",51.94985
"2009-10-29",52.2533
"2009-10-30",52.20365
"2009-11-02",51.01735
"2009-11-03",50.02965
"2009-11-04",51.7788
"2009-11-05",51.53605
"2009-11-06",52.10985
"2009-11-09",53.6107
"2009-11-10",53.7983
"2009-11-11",55.05635
"2009-11-12",55.15015
"2009-11-13",54.58735
"2009-11-16",56.7117
"2009-11-17",56.81655
"2009-11-18",57.44555
"2009-11-19",56.4137
"2009-11-20",56.19855
"2009-11-23",57.4787
"2009-11-24",57.5945
"2009-11-25",58.28425
"2009-11-26",56.20405
"2009-11-27",55.2605
"2009-11-30",57.52835
"2009-12-01",58.4829
"2009-12-02",59.4264
"2009-12-03",59.8899
"2009-12-04",59.94515
"2009-12-07",59.3216
"2009-12-08",59.4982
"2009-12-09",59.4816
"2009-12-10",61.42935
"2009-12-11",62.84195
"2009-12-14",63.5758
"2009-12-15",64.4807
"2009-12-16",65.76635
"2009-12-17",66.29055
"2009-12-18",66.56645
"2009-12-21",67.28375
"2009-12-22",68.9667
"2009-12-23",68.86735
"2009-12-24",69.31425
"2009-12-25",69.31425
"2009-12-28",70.324
"2009-12-29",71.3669
"2009-12-30",71.14065
"2009-12-31",71.3338
"2010-01-01",71.3338
"2010-01-04",72.53665
"2010-01-05",73.7561
"2010-01-06",71.9021
"2010-01-07",72.9174
"2010-01-08",73.5078
"2010-01-11",74.501
"2010-01-12",71.68695
"2010-01-13",71.56005
"2010-01-14",72.6084
"2010-01-15",71.96835
"2010-01-18",70.93095
"2010-01-19",71.2455
"2010-01-20",70.4454
"2010-01-21",68.43145
"2010-01-22",65.92635
"2010-01-25",66.87545
"2010-01-26",65.51255
"2010-01-27",64.1386
"2010-01-28",63.1013
"2010-01-29",62.2405
"2010-02-01",63.12885
"2010-02-02",65.3746
"2010-02-03",65.02145
"2010-02-04",63.4158
"2010-02-05",60.23205
"2010-02-08",60.78935
"2010-02-09",62.47225
"2010-02-10",59.5754
"2010-02-11",59.60855
"2010-02-12",59.55885
"2010-02-15",60.541
"2010-02-16",61.8929
"2010-02-17",62.93025
"2010-02-18",62.6709
"2010-02-19",63.02405
"2010-02-22",64.1386
"2010-02-23",63.44335
"2010-02-24",62.09705
"2010-02-25",61.39075
"2010-02-26",61.3411
"2010-03-01",62.47775
"2010-03-02",63.24475
"2010-03-03",65.2311
"2010-03-04",65.83255
"2010-03-05",67.4272
"2010-03-08",68.37075
"2010-03-09",68.3266
"2010-03-10",68.746
"2010-03-11",67.9845
"2010-03-12",68.37075
"2010-03-15",67.64795
"2010-03-16",68.4204
"2010-03-17",70.2744
"2010-03-18",70.4289
"2010-03-19",69.6233
"2010-03-22",67.59275
"2010-03-23",69.4026
"2010-03-24",70.2302
"2010-03-25",71.78625
"2010-03-26",72.71325
"2010-03-29",73.52435
"2010-03-30",73.02775
"2010-03-31",71.8249
"2010-04-01",73.414
"2010-04-02",73.414
"2010-04-05",73.414
"2010-04-06",76.1839
"2010-04-07",77.4475
"2010-04-08",74.9148
"2010-04-09",75.60455
"2010-04-12",75.07485
"2010-04-13",74.2527
"2010-04-14",75.3728
"2010-04-15",75.0914
"2010-04-16",73.33125
"2010-04-19",71.3228
"2010-04-20",72.08975
"2010-04-21",71.9463
"2010-04-22",70.3351
"2010-04-23",69.52945
"2010-04-26",71.2014
"2010-04-27",70.2082
"2010-04-28",68.0231
"2010-04-29",67.21755
"2010-04-30",66.3071
"2010-05-03",65.20355
"2010-05-04",63.80205
"2010-05-05",61.9867
"2010-05-06",62.66535
"2010-05-07",59.81265
"2010-05-10",63.471
"2010-05-11",62.0584
"2010-05-12",62.60465
"2010-05-13",62.16325
"2010-05-14",59.71885
"2010-05-17",57.1697
"2010-05-18",57.8373
"2010-05-19",55.6578
"2010-05-20",53.21895
"2010-05-21",52.88235
"2010-05-24",52.99275
"2010-05-25",50.33315
"2010-05-26",53.43415
"2010-05-27",54.9074
"2010-05-28",55.42605
"2010-05-31",54.9405
"2010-06-01",53.5224
"2010-06-02",52.7003
"2010-06-03",53.87
"2010-06-04",52.40785
"2010-06-07",50.1345
"2010-06-08",49.511
"2010-06-09",50.28345
"2010-06-10",51.5084
"2010-06-11",51.9002
"2010-06-14",54.11835
"2010-06-15",54.87975
"2010-06-16",55.2164
"2010-06-17",54.7639
"2010-06-18",54.5487
"2010-06-21",56.98205
"2010-06-22",56.39165
"2010-06-23",55.55295
"2010-06-24",54.85775
"2010-06-25",52.9486
"2010-06-28",52.9541
"2010-06-29",51.30975
"2010-06-30",50.01865
"2010-07-01",48.5178
"2010-07-02",48.5233
"2010-07-05",47.78395
"2010-07-06",49.0475
"2010-07-07",49.22405
"2010-07-08",50.59245
"2010-07-09",51.845
"2010-07-12",51.98295
"2010-07-13",52.59545
"2010-07-14",52.5016
"2010-07-15",51.35395
"2010-07-16",50.54835
"2010-07-19",50.46005
"2010-07-20",50.6697
"2010-07-21",52.8272
"2010-07-22",53.58865
"2010-07-23",55.48675
"2010-07-26",55.61915
"2010-07-27",55.03985
"2010-07-28",53.7431
"2010-07-29",52.72785
"2010-07-30",51.61325
"2010-08-02",53.5776
"2010-08-03",54.67565
"2010-08-04",55.3267
"2010-08-05",55.96675
"2010-08-06",55.9116
"2010-08-09",56.23165
"2010-08-10",55.39295
"2010-08-11",53.74865
"2010-08-12",52.2147
"2010-08-13",52.47405
"2010-08-16",52.3637
"2010-08-17",53.34035
"2010-08-18",53.29065
"2010-08-19",53.7597
"2010-08-20",51.9388
"2010-08-23",51.9278
"2010-08-24",50.21175
"2010-08-25",49.2241
"2010-08-26",49.53855
"2010-08-27",49.7814
"2010-08-30",50.6642
"2010-08-31",50.2173
"2010-09-01",52.0712
"2010-09-02",53.1417
"2010-09-03",54.2232
"2010-09-06",54.637
"2010-09-07",54.19555
"2010-09-08",55.0343
"2010-09-09",55.80125
"2010-09-10",55.88955
"2010-09-13",56.63995
"2010-09-14",55.862
"2010-09-15",55.20535
"2010-09-16",54.8522
"2010-09-17",55.884
"2010-09-20",55.46465
"2010-09-21",56.13785
"2010-09-22",55.5916
"2010-09-23",54.09625
"2010-09-24",53.9859
"2010-09-27",54.59835
"2010-09-28",54.0852
"2010-09-29",54.2066
"2010-09-30",53.89765
"2010-10-01",53.859
"2010-10-04",52.8217
"2010-10-05",52.07675
"2010-10-06",53.31275
"2010-10-07",53.7652
"2010-10-08",54.5377
"2010-10-11",55.2274
"2010-10-12",53.87005
"2010-10-13",55.2881
"2010-10-14",55.7737
"2010-10-15",55.0453
"2010-10-18",54.7308
"2010-10-19",54.8743
"2010-10-20",54.68115
"2010-10-21",55.4978
"2010-10-22",55.31015
"2010-10-25",55.30465
"2010-10-26",52.6175
"2010-10-27",52.3637
"2010-10-28",51.60775
"2010-10-29",51.23255
"2010-11-01",51.8064
"2010-11-02",52.66715
"2010-11-03",54.019
"2010-11-04",54.8577
"2010-11-05",56.1544
"2010-11-08",56.81655
"2010-11-09",57.5283
"2010-11-10",57.0703
"2010-11-11",57.16415
"2010-11-12",55.713
"2010-11-15",55.8344
"2010-11-16",54.4108
"2010-11-17",54.11835
"2010-11-18",55.32675
"2010-11-19",54.8908
"2010-11-22",54.41625
"2010-11-23",52.6396
"2010-11-24",52.10985
"2010-11-25",53.1693
"2010-11-26",53.13615
"2010-11-29",53.24655
"2010-11-30",53.40105
"2010-12-01",54.9736
"2010-12-02",56.11025
"2010-12-03",57.26895
"2010-12-06",58.19595
"2010-12-07",59.84025
"2010-12-08",59.5644
"2010-12-09",59.6858
"2010-12-10",59.5975
"2010-12-13",61.22525
"2010-12-14",61.04315
"2010-12-15",61.41285
"2010-12-16",61.66665
"2010-12-17",63.6917
"2010-12-20",64.54145
"2010-12-21",64.75105
"2010-12-22",63.90135
"2010-12-23",63.02405
"2010-12-24",62.7647
"2010-12-27",62.00875
"2010-12-28",62.56605
"2010-12-29",62.9799
"2010-12-30",63.15645
"2010-12-31",62.9854
